product_id,observations,actual_demand,hgb_total_abs_error,catboost_total_abs_error,hgb_mean_abs_error,catboost_mean_abs_error,hgb_mean_error,catboost_mean_error
852,15,113,142.94132524504698,95.21742264934828,9.529421683003132,6.347828176623219,6.758181458516535,2.434376827284112
853,6,9,35.65282713174802,30.172340857706683,5.942137855291336,5.028723476284447,5.942137855291336,5.028723476284447
854,17,44,83.36633302285102,19.859070446576297,4.9039019425206485,1.168180614504488,4.9039019425206485,0.7608277915004421
855,2,2,9.285864027870785,3.0200426408684287,4.6429320139353925,1.5100213204342143,4.6429320139353925,1.5100213204342143
857,61,4368,3919.3533873394485,3646.5600482836153,64.25169487441718,59.77967292268222,-6.916717346787255,-16.688049361843976
860,2,5,6.285864027870785,0.5886525396047357,3.1429320139353925,0.29432626980236787,3.1429320139353925,0.054103831409499925
861,1,1,4.6429320139353925,5.139647265013618,4.6429320139353925,5.139647265013618,4.6429320139353925,5.139647265013618
862,1,2,3.6429320139353925,2.853591117251657,3.6429320139353925,2.853591117251657,3.6429320139353925,2.853591117251657
863,3,5,11.928796041806176,12.283444110558563,3.9762653472687255,4.0944813701861875,3.9762653472687255,4.0944813701861875
864,1,4,1.6429320139353925,2.560741629933794,1.6429320139353925,2.560741629933794,1.6429320139353925,-2.560741629933794
866,23,175,218.80313945833285,200.0627175989287,9.513179976449255,8.69837902604038,1.4319739235772604,-0.09815121214748486
867,47,925,762.2092493623611,741.0748602828369,16.217218071539598,15.767550218783763,-2.3531527950575786,-4.6668745059133085
868,5,45,38.35872727736464,59.8106691290262,7.671745455472928,11.96213382580524,7.671745455472928,11.96213382580524
869,10,32,46.602224095353996,48.97186565161719,4.6602224095353995,4.89718656516172,4.2458448776098745,3.3840106581407796
870,2,4,8.016800766281715,6.891783358853727,4.008400383140858,3.4458916794268637,4.008400383140858,3.4458916794268637
871,27,71,100.24867749658188,79.9924919104019,3.7129139813548844,2.9626848855704404,3.5816945048965927,2.2279446073334275
872,1,1,4.6429320139353925,3.60800091353879,4.6429320139353925,3.60800091353879,4.6429320139353925,3.60800091353879
873,32,182,220.48888909779538,175.2388270925835,6.890277784306106,5.476213346643235,1.6221719629961222,-0.7251732456468731
874,42,917,763.868591108445,659.9460353002235,18.18734740734393,15.713000840481511,8.286879788947228,3.4113383735987206
876,1,1,14.858392028877834,5.499678129062854,14.858392028877834,5.499678129062854,14.858392028877834,5.499678129062854
877,1,3,2.6429320139353925,2.8261607897655736,2.6429320139353925,2.8261607897655736,2.6429320139353925,2.8261607897655736
878,2,3,8.285864027870785,3.4993544141472785,4.1429320139353925,1.7496772070736393,4.1429320139353925,1.7496772070736393
879,12,35,84.39136482578394,61.58985624237396,7.032613735481995,5.1324880201978305,5.974845995445328,3.758056394296671
880,1,2,3.6429320139353925,1.860934742919854,3.6429320139353925,1.860934742919854,3.6429320139353925,1.860934742919854
881,2,3,8.285864027870785,4.3010060415904245,4.1429320139353925,2.1505030207952123,4.1429320139353925,2.1505030207952123
